id,prediction
366,954.6393975067139
367,1191.7839978027343
368,1593.4248020935058
369,1992.964614868164
370,1957.2343969726562
371,2383.512999572754
372,2237.694802856445
373,2092.6597833251953
374,1100.7369957733154
375,1189.6192040252686
376,1206.270998764038
377,773.3043925476074
378,437.1273377609253
379,156.9233297252655
380,18.157785056829454
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,28.82738997876644
387,158.66772535324097
388,287.75571825027464
389,458.60242553710935
390,636.4005981445313
391,857.1442077636718
392,1035.5862010955811
393,1356.2559956359864
394,1424.1501945495606
395,1494.792202758789
396,1680.4546020507812
397,1619.0174012756347
398,1571.9858025360109
399,1070.867597579956
400,910.3468046188354
401,577.0066080474853
402,415.65094787597656
403,175.85066471099853
404,67.99661897808313
405,0.0
406,0.0
407,0.0
408,0.0
409,21.16007031083107
410,149.95189865112306
411,329.6697999191284
412,793.0045906066895
413,1860.727013244629
414,3086.6505975341797
415,3766.745389404297
416,4279.7392065429685
417,4668.364792480469
418,4728.059592285156
419,4722.181220703125
420,4545.65765625
421,4106.7773791503905
422,3419.0794006347655
423,2778.8178051757814
424,2035.1012112426758
425,1226.3305920410157
426,542.5551163482666
427,329.8331251525879
428,117.9385185071826
429,0.0
430,0.0
431,0.0
432,0.0
433,18.187101888358594
434,142.63853322029115
435,358.6341994667053
436,815.3240093231201
437,1461.4182055664062
438,2134.4619912719727
439,2938.5135748291013
440,3476.334384460449
441,4299.642592773437
442,3920.322998046875
443,3343.331212768555
444,2050.8333938598635
445,1465.668593826294
446,1050.9839936828614
447,1242.8218002319336
448,1099.8388708877565
449,607.1135040283203
450,307.39270196914674
451,188.85812976837158
452,41.78854876548052
453,0.0
454,0.0
455,0.0
456,0.0
457,7.283238833546639
458,52.97589330285788
459,231.42309358596802
460,389.7175705718994
461,1012.2981259536743
462,2325.118406829834
463,3327.145780029297
464,3691.012595825195
465,3538.3568096923827
466,4006.1054455566405
467,4419.368848876953
468,4253.286470336914
469,3795.4135485839843
470,3442.9560119628904
471,2984.493581542969
472,2154.5964065551757
473,1232.6005828857421
474,608.8730969238281
475,381.23309371948244
476,145.67120533943176
477,11.719603841900826
478,0.0
479,0.0
480,0.0
481,19.929686927199363
482,110.90906686782837
483,311.98973739624023
484,723.3477355957032
485,1629.6104052734374
486,2881.0143896484374
487,3724.384415283203
488,4119.601219482422
489,4838.732779541016
490,4820.015209960938
491,4688.710446777343
492,4247.828288574219
493,3814.6239453125
494,3429.5338110351563
495,2953.5197998046874
496,2187.286199645996
497,1257.5397778320312
498,609.4085757446289
499,380.6990200042725
500,132.25314030647277
501,12.427188328206539
502,0.0
503,0.0
504,0.0
505,14.486052014231682
506,97.6258475458622
507,295.8539574432373
508,744.8241357421875
509,1231.870199279785
510,2480.9180084228515
511,3321.25419921875
512,3627.7692248535154
513,4221.97162109375
514,4220.568044433594
515,3871.9955859375
516,3338.431806640625
517,3458.4373864746094
518,2695.849211425781
519,1937.5311891174317
520,1507.3959931945801
521,981.458653793335
522,541.8987735939025
523,272.00874422073366
524,71.05516479969025
525,0.0
526,0.0
527,0.0
528,0.0
529,12.486432481259108
530,36.84551965117455
531,148.66441499710083
532,338.86176593780516
533,755.110397605896
534,1156.4387935638429
535,1685.0833843994142
536,1486.3068005371094
537,813.7205990600586
538,1380.6429907226564
539,2895.7961993408203
540,3528.3842071533204
541,3512.425391845703
542,3286.2433825683593
543,2899.941005859375
544,1986.9937954711913
545,1098.0794076538086
546,436.5506591796875
547,257.19300037384033
548,131.4761185836792
549,6.97297587454319
550,0.0
551,0.0
552,0.0
553,0.0
554,36.65737921625376
555,169.21861847877503
556,254.31683032989503
557,322.3791991233826
558,407.78539924621583
559,794.1119990539551
560,1458.9102001953124
561,1753.7828033447265
562,1852.4924118041993
563,1790.580005493164
564,1579.7298046875
565,2076.5249856567384
566,2571.9297929382324
567,2356.096619567871
568,1650.050598602295
569,781.8161972045898
570,355.16397499084474
571,185.83636924743652
572,62.30163840830326
573,0.0
574,0.0
575,0.0
576,0.0
577,19.148241016864777
578,108.35566739082337
579,288.98595542907714
580,695.4033410644531
581,1574.7512133789062
582,2646.9630059814453
583,3695.8350183105467
584,3462.652626953125
585,3837.3345532226563
586,4015.17599609375
587,3807.0647521972655
588,3051.8861779785157
589,3039.2625927734375
590,2596.915200805664
591,1798.4186026000978
592,1292.898203125
593,1027.6266079711913
594,449.1900445556641
595,275.4793947601318
596,136.31095345497133
597,12.720317316204309
598,0.0
599,0.0
600,0.0
601,12.2831684166193
602,109.55308564186096
603,289.7512774658203
604,691.1661358642579
605,1540.3630029296876
606,2485.0583984375
607,3554.914012451172
608,3714.950772705078
609,3484.6415783691405
610,4022.7374011230468
611,4120.72098022461
612,4058.9515942382814
613,3230.7242041015625
614,3242.0476013183593
615,2100.056202850342
616,1664.8983911132811
617,976.11282371521
618,547.3936465418338
619,294.14694908142087
620,141.28090327739716
621,10.301038841754199
622,0.0
623,0.0
624,0.0
625,10.389596799612045
626,82.11850155472756
627,249.69026695251466
628,400.17608509063723
629,811.8618509674072
630,872.0888014221191
631,1289.5783947753907
632,1098.6117993164062
633,1455.4012072753906
634,1722.0961776733398
635,1377.67299407959
636,1263.0838101196289
637,1320.3542043304444
638,1125.663010406494
639,1116.519799041748
640,669.4860521697998
641,442.0292329406738
642,182.281987285614
643,116.53182879924775
644,24.880025716423987
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,31.696240714788438
651,111.67417510032654
652,186.1668723487854
653,287.3177964782715
654,449.4116017150879
655,670.7602007293701
656,636.5766011047364
657,657.3886060333252
658,903.4761933898926
659,741.8686010742188
660,941.9300054931641
661,998.4963975524902
662,1105.9245895385743
663,777.4690028762817
664,677.7759992218017
665,513.7649243164062
666,184.67742630004884
667,167.51305936813355
668,29.715311181545257
669,0.0
670,0.0
671,0.0
672,0.0
673,16.724082401096823
674,122.88425146579742
675,296.9296036529541
676,745.7994811630249
677,1471.1466003417968
678,2414.2910148620604
679,3477.986622314453
680,3230.22921875
681,3357.430986328125
682,3938.7039685058594
683,3762.77654296875
684,3164.8143981933595
685,3129.764011230469
686,2835.646000366211
687,1810.3249989318847
688,1316.136795501709
689,1038.164602432251
690,767.6764760589599
691,330.6477543592453
692,119.5528459712863
693,9.493770064413548
694,0.0
695,0.0
696,0.0
697,6.908726674806676
698,81.65919209986924
699,215.56281390190125
700,312.5532643890381
701,403.05571619033816
702,644.3096009063721
703,966.7482005310059
704,1526.4347882270813
705,2419.49618850708
706,2800.298594970703
707,2979.057420654297
708,3204.192237548828
709,2866.793599853516
710,1778.0443864440917
711,1137.369201889038
712,822.8747972869874
713,420.8866230773926
714,382.0846086883545
715,238.76978073120117
716,99.27329992026091
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,9.227612539529801
724,64.64912480831146
725,144.41410105705262
726,256.74800174713135
727,447.9199047088623
728,526.0312783288956
729,510.89615924835203
730,514.1401812458039
731,510.1717272663116
732,395.3457545804977
733,446.5585004615784
734,387.65912187576293
735,232.83490417480468
736,159.0145395374298
737,100.2044037437439
738,43.2000315362215
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,14.398902130126952
748,79.10012882709503
749,217.07008611679078
750,240.7520097064972
751,434.01171897888185
752,538.3567823457718
753,699.6192553710938
754,740.6395504760742
755,726.8976968383789
756,622.6549491882324
757,568.3948998260498
758,441.5835248184204
759,371.11605743408205
760,270.7012921142578
761,129.97833829402924
762,53.4714643573761
763,10.753470723032951
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,32.43448315143585
772,121.68270561218262
773,240.19636932373047
774,491.5535015869141
775,657.7352445983887
776,684.5744116210938
777,745.2891452026367
778,922.212924194336
779,768.6319860839844
780,793.8776512145996
781,673.8766499328614
782,554.8395883178711
783,431.6325018310547
784,231.77972356796263
785,120.88812648773194
786,62.38684034347534
787,16.440301632881166
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,25.959250807762146
796,87.12972454547882
797,185.03879821777343
798,351.5898445892334
799,557.7356225204468
800,578.057359008789
801,530.2596087646484
802,696.8323182678223
803,735.1323065948486
804,714.2110350036621
805,626.2300187683105
806,538.107809677124
807,491.8930902099609
808,333.80905862808225
809,155.25111557483672
810,68.1842423248291
811,22.98876960873604
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,7.935954204276204
819,53.71847535610199
820,98.24714245796204
821,219.91968864440918
822,343.4861770629883
823,572.7314970397949
824,632.8742378234863
825,632.1380177307129
826,720.5728601074219
827,845.577904510498
828,860.8975367736816
829,569.2897409057617
830,548.3371063232422
831,439.5967123413086
832,334.1568030548096
833,175.26458415985107
834,86.43330142974854
835,30.018505658507348
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,9.026090545803308
843,56.281510939598085
844,120.00444480895996
845,265.9290453052521
846,441.5044509887695
847,595.5693637084961
848,595.1258351135253
849,655.868226776123
850,704.586750869751
851,637.1113291931152
852,683.5893571472168
853,626.1803672790527
854,545.3848634338378
855,436.6367470550537
856,297.9114643287659
857,177.9627363586426
858,83.47352933883667
859,27.46022797703743
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,13.452312503457069
867,58.04455806732178
868,191.61765809059142
869,375.1607678222656
870,573.9221391296387
871,734.0198767089844
872,851.9752107238769
873,873.1920361328125
874,919.8334088134766
875,941.6825805664063
876,840.1771038818359
877,745.5526019287109
878,639.9698289489746
879,504.99893280029295
880,358.9321535491943
881,215.37822856903077
882,100.55440099716186
883,38.5596217751503
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,25.698748151659967
892,54.89348086297512
893,79.19563511073589
894,126.27891748428345
895,167.1160185813904
896,193.9974900817871
897,221.6635874557495
898,260.92396461486817
899,391.0975442504883
900,477.46008544921875
901,490.99837200164797
902,416.7247752380371
903,443.4785829925537
904,280.90901174545286
905,148.41513179779054
906,71.38436374425888
907,33.11138798058033
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,19.73126418173313
915,49.35625208854675
916,99.33151876091956
917,236.63377988815307
918,343.77627964019774
919,423.184430513382
920,492.8174454402924
921,444.0074123811722
922,514.5157072734833
923,586.4664234161377
924,542.2960300445557
925,552.0399485778809
926,495.2912529563904
927,330.05628099441526
928,196.69459846138955
929,118.91960544109344
930,64.52035744905471
931,16.95284122645855
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,30.072058218717576
940,57.69637237071991
941,106.7693701839447
942,202.4809139060974
943,344.7119814300537
944,567.2209592437744
945,548.2412306976319
946,495.1332155609131
947,487.7100631713867
948,395.69065773010254
949,275.91016065597535
950,251.97201753616332
951,209.5743886566162
952,151.44521396636964
953,85.65640440344811
954,68.50177874088287
955,39.223103475868704
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,23.81380607843399
964,75.85895800113678
965,240.9401816368103
966,385.6584419631958
967,442.94729194641116
968,505.23956924915313
969,343.8133926868439
970,352.48494327545166
971,417.4780241394043
972,464.7464846038818
973,384.6911340332031
974,330.1087797164917
975,413.36697241783145
976,338.37732624053956
977,200.5051654624939
978,117.65834827423096
979,44.0590330517292
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,14.562125147581101
986,29.58974450349808
987,65.62789808481932
988,144.79982732594013
989,220.4971360683441
990,369.89191665291787
991,348.37834194183347
992,394.4043144226074
993,450.515654296875
994,459.63215675354
995,433.58423309326173
996,416.74167945861814
997,326.66421937942505
998,299.82955141067504
999,295.8235749435425
1000,172.53857326507568
1001,152.1601843357086
1002,71.1966229981184
1003,20.53767214268446
1004,6.443340525329113
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,20.827077677249907
1010,28.136713840961455
1011,61.86001620411873
1012,134.20489176750183
1013,179.74425307273864
1014,386.0591542053223
1015,344.7292808115482
1016,367.5691763305664
1017,457.6432928466797
1018,462.62186193466187
1019,401.6091850280762
1020,456.4169133758545
1021,356.7230485534668
1022,316.4275747680664
1023,249.41200996398925
1024,218.75364980340004
1025,166.11140825271607
1026,92.26382294654846
1027,38.267502188682556
1028,7.286919029951096
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,23.30202139288187
1034,24.868942793011666
1035,69.86810399770737
1036,128.46896880149842
1037,193.6553623008728
1038,421.0142097628117
1039,345.2813571548462
1040,474.741604423523
1041,586.9045837020874
1042,543.1703436279297
1043,526.0029948425293
1044,490.3938600921631
1045,420.2953551483154
1046,335.72141059875486
1047,221.53503297805787
1048,175.0814709931612
1049,132.08784274101257
1050,63.318313200175766
1051,20.008688405156136
1052,5.140369780957699
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,24.81872804135084
1058,12.752709271907806
1059,32.78264429569244
1060,71.22098134338856
1061,163.2821368789673
1062,213.40493751525878
1063,256.12268577575685
1064,284.87495002746584
1065,347.2575400543213
1066,362.96527534484864
1067,426.4859220123291
1068,382.68534645080564
1069,308.89216875076295
1070,286.8285354804993
1071,237.34485158920288
1072,194.4872311401367
1073,150.80315977096558
1074,71.11097498297691
1075,35.61988920748234
1076,7.670766115933657
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,64.53859804093838
1082,16.593455117940902
1083,53.762780505418775
1084,87.0022669929266
1085,143.60430280685424
1086,226.06722408294678
1087,281.239108467102
1088,366.7404885864258
1089,509.17265823364255
1090,524.4868830871582
1091,577.3553436279296
1092,539.3675561523437
1093,449.2352828979492
1094,308.27503875732424
1095,266.4091272354126
1096,329.56851330757144
1097,209.92609855651855
1098,90.49361219406128
1099,27.759131624400617
1100,6.9639960461854935
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,19.502206434670953
1106,21.37943528264761
1107,31.27966575503349
1108,94.09132040977478
1109,157.46912558555604
1110,156.66469938278198
1111,231.64932525634765
1112,259.6407810592651
1113,273.7786521911621
1114,274.50782760620115
1115,352.85585678100585
1116,332.03040992736817
1117,329.69529815673826
1118,289.08985816955567
1119,221.2344384765625
1120,187.8274979555607
1121,177.39539049625398
1122,106.32378692626953
1123,45.80339890241623
1124,9.291866050362588
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,13.694247084856034
1130,45.57635810732842
1131,82.76825582504273
1132,210.92947471618652
1133,393.013225402832
1134,586.5746380615234
1135,656.3734327697754
1136,837.9238473510742
1137,950.6296501159668
1138,969.8042576599121
1139,979.7735032653809
1140,974.2572654724121
1141,877.9636515808105
1142,547.7525650024414
1143,565.0400595092774
1144,408.6744573974609
1145,251.0168293762207
1146,140.89578946113588
1147,55.383382368087766
1148,12.790937437415122
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,14.851995559483766
1154,38.404877215623856
1155,99.30790918827057
1156,188.13631670951844
1157,291.90381587982176
1158,465.21995262146
1159,588.6397681283951
1160,692.048154296875
1161,799.9857354736328
1162,737.7225617980957
1163,610.3158097839355
1164,462.9734228515625
1165,369.45822662353515
1166,342.7130082702637
1167,306.98922542572024
1168,221.93155826568602
1169,129.5543399143219
1170,69.29704668998718
1171,42.69041904807091
1172,11.183224829435348
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,24.005333895087244
1179,56.28571544170379
1180,120.03810464382171
1181,252.01119349479674
1182,488.9159516906738
1183,560.7167391967773
1184,717.8838832092285
1185,770.2088446044922
1186,859.1119509887695
1187,898.0361480712891
1188,922.4984848022461
1189,869.1258728027344
1190,608.8519912719727
1191,593.0163385009765
1192,448.88100463867187
1193,283.7237113189697
1194,167.2056380081177
1195,73.3668927192688
1196,15.347589478492736
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,33.85293974876404
1203,77.84431995391846
1204,201.14859352111816
1205,382.9002938079834
1206,582.6533882141114
1207,635.0148420715332
1208,833.4422247314453
1209,914.3701493835449
1210,934.151517791748
1211,938.1600090026856
1212,918.0098936462402
1213,879.2577738952637
1214,608.3697166442871
1215,593.3030004882812
1216,448.04832275390623
1217,279.1146622467041
1218,164.09794696807862
1219,75.19265142440796
1220,18.56232027053833
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,31.723965101242065
1227,70.21794357299805
1228,200.9324201440811
1229,354.7607540130615
1230,564.7817976379395
1231,611.0160696411133
1232,763.9241450500489
1233,860.8655383300782
1234,856.5933215332032
1235,708.4879753112793
1236,669.8698739624024
1237,715.3842442321777
1238,565.8062957763672
1239,427.45354530334475
1240,379.3176806640625
1241,225.10305952072144
1242,141.67933336257934
1243,71.84654996871949
1244,16.655504595041275
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,51.42806736290455
1250,26.149130982756613
1251,44.10348373532295
1252,77.34945026934147
1253,161.95769815444947
1254,207.73459537506105
1255,358.18121468544007
1256,340.99182815551757
1257,306.4205502319336
1258,472.490707244873
1259,538.9032095336914
1260,662.2623411560058
1261,722.3425228881836
1262,510.4647805786133
1263,522.4265534973144
1264,401.5562202453613
1265,190.2620096349716
1266,112.06257584571838
1267,49.53533388137817
1268,13.289999549984932
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,23.080662759542466
1274,78.76720471858978
1275,34.104534258246424
1276,58.279679635763166
1277,82.62580854415893
1278,101.17642601013183
1279,249.26792247772218
1280,361.5716542816162
1281,357.9121501159668
1282,409.1167736053467
1283,416.83521015167236
1284,361.04032585144046
1285,380.2477001571655
1286,499.4309429168701
1287,467.29407764434814
1288,350.4009666442871
1289,178.68347288131713
1290,82.84247915267945
1291,50.34850783348084
1292,10.159689354896546
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,25.90315396308899
1299,69.08165263652802
1300,182.17982899188996
1301,362.1656290435791
1302,524.9784457397461
1303,679.1650914001465
1304,600.5198941040039
1305,796.2655332946778
1306,809.3866551208496
1307,804.272029876709
1308,653.1478793334961
1309,593.5497023010254
1310,521.4842790985108
1311,415.50652145385743
1312,304.49423347473146
1313,209.309986743927
1314,106.01160383701324
1315,50.599883499145506
1316,15.42156780719757
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,23.707671511769295
1323,68.90011276721954
1324,191.69788536548614
1325,332.0349183654785
1326,512.8582804870606
1327,607.5225106811523
1328,630.5449278259277
1329,873.4369064331055
1330,881.3795213317871
1331,897.81928024292
1332,799.8042805480957
1333,689.4271286010742
1334,590.1028990936279
1335,401.54161384582517
1336,252.31026908874512
1337,212.6250423049927
1338,101.883226852417
1339,71.41381732940674
1340,19.564241386055947
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,25.788921449780464
1347,69.60458859920502
1348,114.28032629609108
1349,218.24016176223756
1350,218.53333881378174
1351,230.69722787499427
1352,217.0483667373657
1353,345.6478338623047
1354,443.9698405456543
1355,330.6012668991089
1356,249.39886680603027
1357,269.37821296691897
1358,251.6163688659668
1359,223.57548950195311
1360,198.26275550842286
1361,101.19146019935607
1362,50.810844058990476
1363,21.63256162285805
1364,6.580522269010544
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,12.304129392504692
1371,29.652241986989974
1372,36.00644897162914
1373,60.99755666732788
1374,100.6984125328064
1375,176.34289447784423
1376,166.98333292007447
1377,188.08818153381347
1378,245.5889136505127
1379,267.712273979187
1380,249.10742771148682
1381,239.75653301239015
1382,217.90567195892334
1383,210.09705017089843
1384,192.91666374206542
1385,103.80326350212097
1386,53.68148735046387
1387,36.3442823600769
1388,6.852263616323471
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,28.53130828499794
1395,62.97007346153259
1396,179.52094572544098
1397,266.83361751556396
1398,418.38212198257446
1399,495.5996042251587
1400,521.3376899719239
1401,841.6532192611694
1402,857.1211213684082
1403,761.9333895874023
1404,667.5505949020386
1405,668.8545506668091
1406,517.6588732147217
1407,352.93708956718444
1408,275.84213458538056
1409,197.2624632167816
1410,101.06936121940613
1411,66.24913318634033
1412,17.698594436645507
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,19.930948422551154
1419,40.1576142436266
1420,62.535748624801634
1421,86.36985050201416
1422,124.45532442092896
1423,234.46071739196776
1424,399.47533575057986
1425,506.5329668283463
1426,646.4851124572754
1427,578.3312005615235
1428,602.1167903137207
1429,479.8910259246826
1430,366.7604416275024
1431,259.84052988052366
1432,175.37580052375793
1433,92.40472574234009
1434,75.58009673714638
1435,54.647754549980164
1436,12.016656318306923
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,10.889965133666992
1444,61.230924167633056
1445,111.54255848884583
1446,197.811441283226
1447,394.7917290210724
1448,489.40688171386716
1449,491.2282470703125
1450,482.71664253234866
1451,487.1179987812042
1452,343.58768366336824
1453,313.0973706436157
1454,367.15252326965333
1455,308.7312661933899
1456,219.35959655761718
