,prediction,time
65,655.0786009979248,2023-05-14 17:00:00
66,316.1707996368408,2023-05-14 18:00:00
67,125.05020086288452,2023-05-14 19:00:00
68,0.0,2023-05-14 20:00:00
69,0.0,2023-05-14 21:00:00
70,0.0,2023-05-14 22:00:00
71,0.0,2023-05-14 23:00:00
72,0.0,2023-05-18 00:00:00
73,0.0,2023-05-18 01:00:00
74,11.54779998123646,2023-05-18 02:00:00
75,143.51260040283202,2023-05-18 03:00:00
76,400.410998134613,2023-05-18 04:00:00
77,1077.542402648926,2023-05-18 05:00:00
78,2339.7748150634766,2023-05-18 06:00:00
79,3355.2816052246094,2023-05-18 07:00:00
80,3244.0319836425783,2023-05-18 08:00:00
81,2887.1611822509767,2023-05-18 09:00:00
82,2865.72440612793,2023-05-18 10:00:00
83,2650.658989562988,2023-05-18 11:00:00
84,3002.7183840942384,2023-05-18 12:00:00
85,2805.871194458008,2023-05-18 13:00:00
86,3000.8813940429686,2023-05-18 14:00:00
87,2781.561223754883,2023-05-18 15:00:00
88,1997.637388916016,2023-05-18 16:00:00
89,703.6281996154785,2023-05-18 17:00:00
90,278.72679981231687,2023-05-18 18:00:00
91,210.2760015296936,2023-05-18 19:00:00
92,5.700200006663799,2023-05-18 20:00:00
93,0.0,2023-05-18 21:00:00
94,0.0,2023-05-18 22:00:00
95,0.0,2023-05-18 23:00:00
96,0.0,2023-05-20 00:00:00
97,0.0,2023-05-20 01:00:00
98,46.10980015873909,2023-05-20 02:00:00
99,272.678998966217,2023-05-20 03:00:00
100,456.8211974334717,2023-05-20 04:00:00
101,1282.076410369873,2023-05-20 05:00:00
102,2652.4717993164063,2023-05-20 06:00:00
103,3439.913409729004,2023-05-20 07:00:00
104,3879.132414550781,2023-05-20 08:00:00
105,4101.6294226074215,2023-05-20 09:00:00
106,3790.0852111816407,2023-05-20 10:00:00
107,4277.899976806641,2023-05-20 11:00:00
108,4419.45239868164,2023-05-20 12:00:00
109,3858.634993896485,2023-05-20 13:00:00
110,3521.245206298828,2023-05-20 14:00:00
111,2868.500802001953,2023-05-20 15:00:00
112,2009.235792236328,2023-05-20 16:00:00
113,1011.7866087341308,2023-05-20 17:00:00
114,414.36779975891113,2023-05-20 18:00:00
115,221.5345011329651,2023-05-20 19:00:00
116,14.90059992492199,2023-05-20 20:00:00
117,0.0,2023-05-20 21:00:00
118,0.0,2023-05-20 22:00:00
119,0.0,2023-05-20 23:00:00
120,0.0,2023-05-21 00:00:00
121,0.0,2023-05-21 01:00:00
122,77.76780002534389,2023-05-21 02:00:00
123,255.93259956359864,2023-05-21 03:00:00
124,654.3635985565186,2023-05-21 04:00:00
125,1333.103207397461,2023-05-21 05:00:00
126,2424.969810791016,2023-05-21 06:00:00
127,3418.3842004394533,2023-05-21 07:00:00
128,3747.0290042114257,2023-05-21 08:00:00
129,3595.3610070800783,2023-05-21 09:00:00
130,3234.849211425781,2023-05-21 10:00:00
131,3077.148809814453,2023-05-21 11:00:00
132,3351.840799255371,2023-05-21 12:00:00
133,3004.0208056640627,2023-05-21 13:00:00
134,3077.063005371094,2023-05-21 14:00:00
135,2022.055189971924,2023-05-21 15:00:00
136,1403.6638049316407,2023-05-21 16:00:00
137,777.3348014068604,2023-05-21 17:00:00
138,411.2525974273682,2023-05-21 18:00:00
139,204.80679914474487,2023-05-21 19:00:00
140,17.21059997200966,2023-05-21 20:00:00
141,0.0,2023-05-21 21:00:00
142,0.0,2023-05-21 22:00:00
143,0.0,2023-05-21 23:00:00
144,0.0,2023-05-22 00:00:00
145,0.0,2023-05-22 01:00:00
146,112.68619987487791,2023-05-22 02:00:00
147,279.2614000701904,2023-05-22 03:00:00
148,824.1265985107422,2023-05-22 04:00:00
149,1788.4987963867188,2023-05-22 05:00:00
150,2862.1296032714845,2023-05-22 06:00:00
151,3440.025588684082,2023-05-22 07:00:00
152,3985.18560546875,2023-05-22 08:00:00
153,3804.123404541016,2023-05-22 09:00:00
154,4250.762976074218,2023-05-22 10:00:00
155,4085.6926196289055,2023-05-22 11:00:00
156,3687.690597229004,2023-05-22 12:00:00
157,3172.8223974609373,2023-05-22 13:00:00
158,2903.698607177734,2023-05-22 14:00:00
159,2516.2852044677734,2023-05-22 15:00:00
160,1649.6370025634765,2023-05-22 16:00:00
161,943.9386013031004,2023-05-22 17:00:00
162,477.5188017272949,2023-05-22 18:00:00
163,207.51060019493104,2023-05-22 19:00:00
164,24.1053996360302,2023-05-22 20:00:00
165,0.0,2023-05-22 21:00:00
166,0.0,2023-05-22 22:00:00
167,0.0,2023-05-22 23:00:00
168,0.0,2023-05-23 00:00:00
169,0.0,2023-05-23 01:00:00
170,14.704800076782703,2023-05-23 02:00:00
171,69.46280010223389,2023-05-23 03:00:00
172,281.5714018249512,2023-05-23 04:00:00
173,314.8793989181519,2023-05-23 05:00:00
174,420.6443977355957,2023-05-23 06:00:00
175,450.8459978485108,2023-05-23 07:00:00
176,466.7739982604981,2023-05-23 08:00:00
177,519.3342023468017,2023-05-23 09:00:00
178,533.2998008728027,2023-05-23 10:00:00
179,1029.553798675537,2023-05-23 11:00:00
180,1900.729609375,2023-05-23 12:00:00
181,2930.44177734375,2023-05-23 13:00:00
182,2499.3495886230467,2023-05-23 14:00:00
183,1964.091801147461,2023-05-23 15:00:00
184,1187.084803314209,2023-05-23 16:00:00
185,693.3718022155762,2023-05-23 17:00:00
186,285.9713980293274,2023-05-23 18:00:00
187,181.25360206604003,2023-05-23 19:00:00
188,14.63220005184412,2023-05-23 20:00:00
189,0.0,2023-05-23 21:00:00
190,0.0,2023-05-23 22:00:00
191,0.0,2023-05-23 23:00:00
192,0.0,2023-05-25 00:00:00
193,0.0,2023-05-25 01:00:00
194,64.48640016555787,2023-05-25 02:00:00
195,210.1197996902466,2023-05-25 03:00:00
196,427.7812012290955,2023-05-25 04:00:00
197,1161.1930053710937,2023-05-25 05:00:00
198,2032.239009399414,2023-05-25 06:00:00
199,2867.5966064453123,2023-05-25 07:00:00
200,2310.2882064819337,2023-05-25 08:00:00
201,2791.263209228516,2023-05-25 09:00:00
202,2908.7629779052736,2023-05-25 10:00:00
203,2433.554210205078,2023-05-25 11:00:00
204,3037.291452331543,2023-05-25 12:00:00
205,3258.8710275268554,2023-05-25 13:00:00
206,2307.5008013916017,2023-05-25 14:00:00
207,1181.4945971679688,2023-05-25 15:00:00
208,986.3567972564696,2023-05-25 16:00:00
209,406.49400074005126,2023-05-25 17:00:00
210,199.85459896087647,2023-05-25 18:00:00
211,65.96040018081665,2023-05-25 19:00:00
212,9.301600106954574,2023-05-25 20:00:00
213,0.0,2023-05-25 21:00:00
214,0.0,2023-05-25 22:00:00
215,0.0,2023-05-25 23:00:00
216,0.0,2023-05-27 00:00:00
217,0.0,2023-05-27 01:00:00
218,42.61729991257191,2023-05-27 02:00:00
219,91.58599955439568,2023-05-27 03:00:00
220,288.9524018096924,2023-05-27 04:00:00
221,315.7131992340088,2023-05-27 05:00:00
222,710.9178999328614,2023-05-27 06:00:00
223,1385.2652014160155,2023-05-27 07:00:00
224,3227.7388073730467,2023-05-27 08:00:00
225,2410.880998840332,2023-05-27 09:00:00
226,1662.236404266357,2023-05-27 10:00:00
227,1890.550203552246,2023-05-27 11:00:00
228,1176.933998413086,2023-05-27 12:00:00
229,821.0377997589111,2023-05-27 13:00:00
230,828.0601957702637,2023-05-27 14:00:00
231,830.7749990844727,2023-05-27 15:00:00
232,636.2840000247955,2023-05-27 16:00:00
233,303.0323977279663,2023-05-27 17:00:00
234,203.9333992767334,2023-05-27 18:00:00
235,64.38299989700317,2023-05-27 19:00:00
236,16.862999749183654,2023-05-27 20:00:00
237,0.0,2023-05-27 21:00:00
238,0.0,2023-05-27 22:00:00
239,0.0,2023-05-27 23:00:00
240,0.0,2023-05-28 00:00:00
241,0.0,2023-05-28 01:00:00
242,39.27440010726452,2023-05-28 02:00:00
243,107.54260108947754,2023-05-28 03:00:00
244,264.54339996337893,2023-05-28 04:00:00
245,1116.40100189209,2023-05-28 05:00:00
246,1893.949217529297,2023-05-28 06:00:00
247,2768.1037884521484,2023-05-28 07:00:00
248,2711.728805541992,2023-05-28 08:00:00
249,1213.1746031188966,2023-05-28 09:00:00
250,1459.1302075195313,2023-05-28 10:00:00
251,2243.724984588623,2023-05-28 11:00:00
252,2864.0898291015624,2023-05-28 12:00:00
253,2719.0944033813475,2023-05-28 13:00:00
254,2115.3307946777345,2023-05-28 14:00:00
255,1808.36920211792,2023-05-28 15:00:00
256,1269.931311340332,2023-05-28 16:00:00
257,835.7403964233398,2023-05-28 17:00:00
258,614.493003692627,2023-05-28 18:00:00
259,207.3499987411499,2023-05-28 19:00:00
260,100.43000160694122,2023-05-28 20:00:00
261,0.0,2023-05-28 21:00:00
262,0.0,2023-05-28 22:00:00
263,0.0,2023-05-28 23:00:00
264,0.0,2023-05-30 00:00:00
265,0.0,2023-05-30 01:00:00
266,53.67120018839836,2023-05-30 02:00:00
267,186.98239980697636,2023-05-30 03:00:00
268,416.5106015586853,2023-05-30 04:00:00
269,798.0829985046387,2023-05-30 05:00:00
270,1099.4741973876953,2023-05-30 06:00:00
271,985.4922003173828,2023-05-30 07:00:00
272,1371.013606262207,2023-05-30 08:00:00
273,1908.5836184692384,2023-05-30 09:00:00
274,1188.5104025268554,2023-05-30 10:00:00
275,1346.0524185180664,2023-05-30 11:00:00
276,1488.2692211914064,2023-05-30 12:00:00
277,1214.446203613281,2023-05-30 13:00:00
278,1004.7839961242676,2023-05-30 14:00:00
279,960.4650039672852,2023-05-30 15:00:00
280,788.5174018859864,2023-05-30 16:00:00
281,370.6779993629456,2023-05-30 17:00:00
282,173.97819940567015,2023-05-30 18:00:00
283,58.13500015258789,2023-05-30 19:00:00
284,19.54040010124445,2023-05-30 20:00:00
285,0.0,2023-05-30 21:00:00
286,0.0,2023-05-30 22:00:00
287,0.0,2023-05-30 23:00:00
288,0.0,2023-06-01 00:00:00
289,0.0,2023-06-01 01:00:00
290,98.9934000608325,2023-06-01 02:00:00
291,200.31220093727111,2023-06-01 03:00:00
292,426.7494010353088,2023-06-01 04:00:00
293,880.2023992919922,2023-06-01 05:00:00
294,1520.0834005737304,2023-06-01 06:00:00
295,1957.1112145996092,2023-06-01 07:00:00
296,1741.4188053894045,2023-06-01 08:00:00
297,2335.231786499024,2023-06-01 09:00:00
298,2451.418200073242,2023-06-01 10:00:00
299,2719.82483215332,2023-06-01 11:00:00
300,1416.9012016296388,2023-06-01 12:00:00
301,1820.3328103637696,2023-06-01 13:00:00
302,1987.158807067871,2023-06-01 14:00:00
303,1851.4672146606445,2023-06-01 15:00:00
304,876.3589987945556,2023-06-01 16:00:00
305,968.7061973571778,2023-06-01 17:00:00
306,397.4630003738403,2023-06-01 18:00:00
307,212.9116002845764,2023-06-01 19:00:00
308,49.715599724054336,2023-06-01 20:00:00
309,0.0,2023-06-01 21:00:00
310,0.0,2023-06-01 22:00:00
311,0.0,2023-06-01 23:00:00
312,0.0,2023-06-02 00:00:00
313,0.0,2023-06-02 01:00:00
314,44.09680018424988,2023-06-02 02:00:00
315,188.99759971618653,2023-06-02 03:00:00
316,493.0640005683899,2023-06-02 04:00:00
317,782.0472062683106,2023-06-02 05:00:00
318,1666.1282119750977,2023-06-02 06:00:00
319,1588.0260101318358,2023-06-02 07:00:00
320,2658.721981201172,2023-06-02 08:00:00
321,3061.9995669555665,2023-06-02 09:00:00
322,3059.405775756836,2023-06-02 10:00:00
323,2284.65598449707,2023-06-02 11:00:00
324,1395.921999053955,2023-06-02 12:00:00
325,1565.6806037902832,2023-06-02 13:00:00
326,1044.8328001403809,2023-06-02 14:00:00
327,987.8066039276124,2023-06-02 15:00:00
328,760.3464066314697,2023-06-02 16:00:00
329,438.7086011505127,2023-06-02 17:00:00
330,176.26839980125428,2023-06-02 18:00:00
331,117.53060007929804,2023-06-02 19:00:00
332,22.382800061702728,2023-06-02 20:00:00
333,0.0,2023-06-02 21:00:00
334,0.0,2023-06-02 22:00:00
335,0.0,2023-06-02 23:00:00
336,0.0,2023-06-03 00:00:00
337,0.0,2023-06-03 01:00:00
338,42.41380014181137,2023-06-03 02:00:00
339,72.53399962425232,2023-06-03 03:00:00
340,254.91839778900143,2023-06-03 04:00:00
341,478.810198135376,2023-06-03 05:00:00
342,800.3159996032715,2023-06-03 06:00:00
343,962.86079536438,2023-06-03 07:00:00
344,1264.9934051513671,2023-06-03 08:00:00
345,1430.3013970947266,2023-06-03 09:00:00
346,1555.4021926879882,2023-06-03 10:00:00
347,1362.4116020202637,2023-06-03 11:00:00
348,1395.7657981872558,2023-06-03 12:00:00
349,1220.6282054138185,2023-06-03 13:00:00
350,1461.9880056762695,2023-06-03 14:00:00
351,1593.473200683594,2023-06-03 15:00:00
352,821.094999847412,2023-06-03 16:00:00
353,440.52359716415407,2023-06-03 17:00:00
354,273.98359924316406,2023-06-03 18:00:00
355,133.1352017021179,2023-06-03 19:00:00
356,33.05279991865158,2023-06-03 20:00:00
357,0.0,2023-06-03 21:00:00
358,0.0,2023-06-03 22:00:00
359,0.0,2023-06-03 23:00:00
360,0.0,2023-06-04 00:00:00
361,0.0,2023-06-04 01:00:00
362,29.229200230538844,2023-06-04 02:00:00
363,172.38540156364442,2023-06-04 03:00:00
364,348.7946021270752,2023-06-04 04:00:00
365,501.0874018096924,2023-06-04 05:00:00
366,799.6449948883056,2023-06-04 06:00:00
367,829.9389981079102,2023-06-04 07:00:00
368,1571.41599609375,2023-06-04 08:00:00
369,1827.9888165283205,2023-06-04 09:00:00
370,1436.3316027832032,2023-06-04 10:00:00
371,2531.2605697631834,2023-06-04 11:00:00
372,2033.6953857421877,2023-06-04 12:00:00
373,2206.0192053222654,2023-06-04 13:00:00
374,1281.0643978881835,2023-06-04 14:00:00
375,1102.9986030578614,2023-06-04 15:00:00
376,1134.674201965332,2023-06-04 16:00:00
377,761.9216014862061,2023-06-04 17:00:00
378,355.47819732666017,2023-06-04 18:00:00
379,131.5424001979828,2023-06-04 19:00:00
380,19.36220002830029,2023-06-04 20:00:00
381,0.0,2023-06-04 21:00:00
382,0.0,2023-06-04 22:00:00
383,0.0,2023-06-04 23:00:00
384,0.0,2023-06-06 00:00:00
385,0.0,2023-06-06 01:00:00
386,37.62880017161369,2023-06-06 02:00:00
387,99.75460048675536,2023-06-06 03:00:00
388,217.01239978790284,2023-06-06 04:00:00
389,402.4790019798279,2023-06-06 05:00:00
390,719.8641980743408,2023-06-06 06:00:00
391,820.4790013885498,2023-06-06 07:00:00
392,952.171001815796,2023-06-06 08:00:00
393,1195.2314050292969,2023-06-06 09:00:00
394,1428.9263972473143,2023-06-06 10:00:00
395,1265.5478036499023,2023-06-06 11:00:00
396,1269.1976029968262,2023-06-06 12:00:00
397,1752.907214050293,2023-06-06 13:00:00
398,1193.8255979919434,2023-06-06 14:00:00
399,898.5041926574708,2023-06-06 15:00:00
400,829.2350059509278,2023-06-06 16:00:00
401,718.6454007720947,2023-06-06 17:00:00
402,377.1966000366211,2023-06-06 18:00:00
403,193.7253994655609,2023-06-06 19:00:00
404,72.99820008903743,2023-06-06 20:00:00
405,0.0,2023-06-06 21:00:00
406,0.0,2023-06-06 22:00:00
407,0.0,2023-06-06 23:00:00
408,0.0,2023-06-09 00:00:00
409,24.12960000693798,2023-06-09 01:00:00
410,126.19199942350389,2023-06-09 02:00:00
411,385.8206010437012,2023-06-09 03:00:00
412,817.85,2023-06-09 04:00:00
413,1832.3062928771967,2023-06-09 05:00:00
414,2944.156605834961,2023-06-09 06:00:00
415,3738.873566894532,2023-06-09 07:00:00
416,4427.810191650391,2023-06-09 08:00:00
417,4942.596989746094,2023-06-09 09:00:00
418,4926.266413574219,2023-06-09 10:00:00
419,4959.468781738281,2023-06-09 11:00:00
420,4710.050435791016,2023-06-09 12:00:00
421,3994.443193359375,2023-06-09 13:00:00
422,3394.021400146484,2023-06-09 14:00:00
423,2939.1977893066405,2023-06-09 15:00:00
424,2026.362788696289,2023-06-09 16:00:00
425,1160.0973962402345,2023-06-09 17:00:00
426,559.7284000396728,2023-06-09 18:00:00
427,323.9302021026612,2023-06-09 19:00:00
428,129.1202001953125,2023-06-09 20:00:00
429,0.0,2023-06-09 21:00:00
430,0.0,2023-06-09 22:00:00
431,0.0,2023-06-09 23:00:00
432,0.0,2023-06-11 00:00:00
433,26.164600152373318,2023-06-11 01:00:00
434,120.19040060043336,2023-06-11 02:00:00
435,401.2359987640381,2023-06-11 03:00:00
436,798.2545928955078,2023-06-11 04:00:00
437,1278.378206176758,2023-06-11 05:00:00
438,1906.4187956237795,2023-06-11 06:00:00
439,2756.1336022949217,2023-06-11 07:00:00
440,3786.54757446289,2023-06-11 08:00:00
441,3803.927615966797,2023-06-11 09:00:00
442,4115.315609130859,2023-06-11 10:00:00
443,2881.984606018066,2023-06-11 11:00:00
444,1748.001221313477,2023-06-11 12:00:00
445,1078.347600097656,2023-06-11 13:00:00
446,955.1651938629152,2023-06-11 14:00:00
447,940.3482052612304,2023-06-11 15:00:00
448,1014.2506039428712,2023-06-11 16:00:00
449,768.0552008056641,2023-06-11 17:00:00
450,305.9232014942169,2023-06-11 18:00:00
451,271.4558038711548,2023-06-11 19:00:00
452,47.53980054587126,2023-06-11 20:00:00
453,0.0,2023-06-11 21:00:00
454,0.0,2023-06-11 22:00:00
455,0.0,2023-06-11 23:00:00
456,0.0,2023-06-13 00:00:00
457,0.0,2023-06-13 01:00:00
458,64.62940001964569,2023-06-13 02:00:00
459,261.4127990341187,2023-06-13 03:00:00
460,420.37380058288574,2023-06-13 04:00:00
461,876.4140011596679,2023-06-13 05:00:00
462,2242.7262072753906,2023-06-13 06:00:00
463,3279.727009887695,2023-06-13 07:00:00
464,3968.683384094238,2023-06-13 08:00:00
465,3981.540173339844,2023-06-13 09:00:00
466,3544.336389160156,2023-06-13 10:00:00
467,4425.126207275391,2023-06-13 11:00:00
468,3922.217198486328,2023-06-13 12:00:00
469,3885.934774169922,2023-06-13 13:00:00
470,3335.046000366211,2023-06-13 14:00:00
471,2864.3493969726565,2023-06-13 15:00:00
472,2060.665192871094,2023-06-13 16:00:00
473,1142.899994506836,2023-06-13 17:00:00
474,569.7758003234864,2023-06-13 18:00:00
475,316.24780014038083,2023-06-13 19:00:00
476,157.59920167922974,2023-06-13 20:00:00
477,6.4570000192523,2023-06-13 21:00:00
478,0.0,2023-06-13 22:00:00
479,0.0,2023-06-13 23:00:00
480,0.0,2023-06-14 00:00:00
481,19.562400118112564,2023-06-14 01:00:00
482,110.99880020141602,2023-06-14 02:00:00
483,276.84139999389646,2023-06-14 03:00:00
484,730.1822060775756,2023-06-14 04:00:00
485,1513.9828002929687,2023-06-14 05:00:00
486,2570.224799194336,2023-06-14 06:00:00
487,3403.1315991210936,2023-06-14 07:00:00
488,3777.701409912109,2023-06-14 08:00:00
489,4614.257945556641,2023-06-14 09:00:00
490,4901.670430908203,2023-06-14 10:00:00
491,4833.692653808594,2023-06-14 11:00:00
492,3909.1425854492186,2023-06-14 12:00:00
493,3975.056768798828,2023-06-14 13:00:00
494,3530.735997314453,2023-06-14 14:00:00
495,2713.4162255859374,2023-06-14 15:00:00
496,2113.003208618164,2023-06-14 16:00:00
497,1225.074405517578,2023-06-14 17:00:00
498,577.6980024719238,2023-06-14 18:00:00
499,340.77999992370604,2023-06-14 19:00:00
500,154.56540145874024,2023-06-14 20:00:00
501,5.7595999827981,2023-06-14 21:00:00
502,0.0,2023-06-14 22:00:00
503,0.0,2023-06-14 23:00:00
504,0.0,2023-06-18 00:00:00
505,17.26780006378889,2023-06-18 01:00:00
506,104.89160005569458,2023-06-18 02:00:00
507,304.6537963485718,2023-06-18 03:00:00
508,814.4488049316407,2023-06-18 04:00:00
509,1273.3908081054688,2023-06-18 05:00:00
510,2277.2617962646486,2023-06-18 06:00:00
511,3458.9324066162108,2023-06-18 07:00:00
512,3743.7994384765625,2023-06-18 08:00:00
513,4759.174184570313,2023-06-18 09:00:00
514,4819.691844482422,2023-06-18 10:00:00
515,3264.190604248047,2023-06-18 11:00:00
516,2744.150187530517,2023-06-18 12:00:00
517,2641.082394790649,2023-06-18 13:00:00
518,2112.9217975616457,2023-06-18 14:00:00
519,1798.1128021240231,2023-06-18 15:00:00
520,1386.3344059753415,2023-06-18 16:00:00
521,917.0766055297852,2023-06-18 17:00:00
522,395.7734000396729,2023-06-18 18:00:00
523,211.11089864730835,2023-06-18 19:00:00
524,67.71379959106446,2023-06-18 20:00:00
525,0.0,2023-06-18 21:00:00
526,0.0,2023-06-18 22:00:00
527,0.0,2023-06-18 23:00:00
528,0.0,2023-06-19 00:00:00
529,5.7947999611496925,2023-06-19 01:00:00
530,28.45039995163679,2023-06-19 02:00:00
531,233.75660331726075,2023-06-19 03:00:00
532,316.0894004058838,2023-06-19 04:00:00
533,703.4345992279053,2023-06-19 05:00:00
534,722.3545975494385,2023-06-19 06:00:00
535,1564.921597900391,2023-06-19 07:00:00
536,1872.173589630127,2023-06-19 08:00:00
537,947.6236030578614,2023-06-19 09:00:00
538,1533.7982095336913,2023-06-19 10:00:00
539,2676.9137850952147,2023-06-19 11:00:00
540,3012.4445852661133,2023-06-19 12:00:00
541,3605.173028564453,2023-06-19 13:00:00
542,2937.4135900878905,2023-06-19 14:00:00
543,2772.063811645508,2023-06-19 15:00:00
544,1869.051782836914,2023-06-19 16:00:00
545,912.025410232544,2023-06-19 17:00:00
546,469.7902011871338,2023-06-19 18:00:00
547,336.6527971458435,2023-06-19 19:00:00
548,159.28220022201538,2023-06-19 20:00:00
549,9.704200035333631,2023-06-19 21:00:00
550,0.0,2023-06-19 22:00:00
551,0.0,2023-06-19 23:00:00
552,0.0,2023-06-22 00:00:00
553,5.83219995945692,2023-06-22 01:00:00
554,31.323599892258645,2023-06-22 02:00:00
555,151.29840141296387,2023-06-22 03:00:00
556,216.8562026882172,2023-06-22 04:00:00
557,289.84339866638186,2023-06-22 05:00:00
558,355.27359989166257,2023-06-22 06:00:00
559,731.792603149414,2023-06-22 07:00:00
560,1269.2328005981444,2023-06-22 08:00:00
561,1534.5902087402344,2023-06-22 09:00:00
562,1361.0784046936035,2023-06-22 10:00:00
563,1336.3614001464844,2023-06-22 11:00:00
564,1333.4485961914063,2023-06-22 12:00:00
565,1431.449801940918,2023-06-22 13:00:00
566,2047.1176052856445,2023-06-22 14:00:00
567,3063.854219360352,2023-06-22 15:00:00
568,1804.4795979309083,2023-06-22 16:00:00
569,924.9812046051026,2023-06-22 17:00:00
570,404.236799697876,2023-06-22 18:00:00
571,210.38159996032715,2023-06-22 19:00:00
572,80.34839956223965,2023-06-22 20:00:00
573,0.0,2023-06-22 21:00:00
574,0.0,2023-06-22 22:00:00
575,0.0,2023-06-22 23:00:00
576,0.0,2023-06-26 00:00:00
577,19.971600263118745,2023-06-26 01:00:00
578,115.65619981765748,2023-06-26 02:00:00
579,288.4706014251709,2023-06-26 03:00:00
580,748.0857995224,2023-06-26 04:00:00
581,1793.4245933532716,2023-06-26 05:00:00
582,2819.3616101074217,2023-06-26 06:00:00
583,3471.5383813476565,2023-06-26 07:00:00
584,3983.0428063964846,2023-06-26 08:00:00
585,4476.69417602539,2023-06-26 09:00:00
586,4632.271608886719,2023-06-26 10:00:00
587,4366.883376464843,2023-06-26 11:00:00
588,3156.91198638916,2023-06-26 12:00:00
589,3179.5807806396483,2023-06-26 13:00:00
590,2318.091561203003,2023-06-26 14:00:00
591,1743.4076008605955,2023-06-26 15:00:00
592,1371.7637927246094,2023-06-26 16:00:00
593,949.086601638794,2023-06-26 17:00:00
594,367.7651988601685,2023-06-26 18:00:00
595,322.416600151062,2023-06-26 19:00:00
596,172.46680099487304,2023-06-26 20:00:00
597,10.956000107824805,2023-06-26 21:00:00
598,0.0,2023-06-26 22:00:00
599,0.0,2023-06-26 23:00:00
600,0.0,2023-06-28 00:00:00
601,12.172600030303002,2023-06-28 01:00:00
602,99.22000091552736,2023-06-28 02:00:00
603,280.98180122375487,2023-06-28 03:00:00
604,723.2610122299194,2023-06-28 04:00:00
605,1423.9037950134275,2023-06-28 05:00:00
606,2513.37021484375,2023-06-28 06:00:00
607,3316.673817749024,2023-06-28 07:00:00
608,3949.6358190917967,2023-06-28 08:00:00
609,4152.7750317382815,2023-06-28 09:00:00
610,3709.1076049804688,2023-06-28 10:00:00
611,4823.755219726562,2023-06-28 11:00:00
612,4208.278828125,2023-06-28 12:00:00
613,3572.52501953125,2023-06-28 13:00:00
614,2862.257196044922,2023-06-28 14:00:00
615,1891.619400177002,2023-06-28 15:00:00
616,1375.1782052612305,2023-06-28 16:00:00
617,912.5996061325072,2023-06-28 17:00:00
618,590.5460044670104,2023-06-28 18:00:00
619,304.5723992347717,2023-06-28 19:00:00
620,138.04339974403382,2023-06-28 20:00:00
621,10.445600008368492,2023-06-28 21:00:00
622,0.0,2023-06-28 22:00:00
623,0.0,2023-06-28 23:00:00
